"","GC026126","GC026129","GC026123","GC026124","GC026127","GC026130"
"PARP1P1",0,0.861842721540591,0,0,1.37716641930868,0
"PARP2",428.904279045649,359.388414882426,419.01006647168,366.071035452906,389.738096664356,444.50542709007
"PARP3",936.81724107339,992.842815214761,1112.60545309927,791.23529885104,1006.70865251465,726.912008973506
"PARP4",604.792656636737,529.171431025923,731.038839376122,608.583503383972,436.561754920852,538.218821975157
"PARP4P1",1.88115911862127,0,0.891510779726979,3.83722259384598,1.37716641930868,0
"PARP4P2",2.8217386779319,1.72368544308118,0.891510779726979,0,0,0
"PARP4P3",0,0,0,0,0,0
"PARP6",706.375249042285,748.079482297233,736.387904054484,574.048500039358,539.849236369003,512.89087741162
"PARP8",56.434773558638,51.7105632924354,48.1415821052568,178.047128354453,88.1386508357555,119.041339448623
"PARP9",941.520138869943,1034.21126584871,957.482577426775,815.026078932885,508.174408724903,994.121824118818
"PARPBP",27.2768072200084,12.9276408231089,8.91510779726979,7.67444518769195,20.6574962896302,48.1230946707199
"PARS2",107.226069761412,127.552722788007,118.570933703688,103.605010033841,93.6473165129903,78.516628146964
"PART1",0,0.861842721540591,0,3.06977807507678,0,5.06558891270736
"PART1_1",0,0,0,0,0,0
"PART1_2",0,0,0,0,0,0
"PART1_3",0,0,0,0,0,0
"PARVA",2261.15326058276,2037.39619372196,1965.78126929799,2387.51989789097,2229.63243286075,2373.2284056034
"PARVB",321.678209284236,259.414659183718,305.788197446354,202.605352955068,199.689130799759,219.086720474593
"PARVG",0.940579559310633,2.58552816462177,0,112.046899740303,16.5259970317042,20.2623556508294
"PASD1",0,0,0,0,0,0
"PASK",114.750706235897,118.072452851061,169.387048148126,177.279683835684,263.038786087958,188.693186998349
"PATE1",0,0,0,0,0,0
"PATE2",0.940579559310633,0,0.891510779726979,0,1.37716641930868,0
"PATE3",0,0,0,0,0,0
"PATE4",0,0,0,0,1.37716641930868,0
"PATL1",786.324511583689,769.625550335748,726.581285477488,389.094371015982,531.586237853151,417.911085298357
"PATL2",2.8217386779319,1.72368544308118,8.02359701754281,23.0233355630759,0,0
"PATZ1",499.447745993946,530.895116469004,599.986754756257,645.420840284893,465.482249726334,574.944341592285
"PAUPAR",0,0.861842721540591,0,0,0,0
"PAWR",981.02448036099,1141.07976331974,1099.23279140336,1144.25977748487,1534.16339110987,1866.66951433266
"PAWRP1",0,0,1.78302155945396,0,0,0
"PAX1",10.346375152417,5.17105632924354,4.45755389863489,0,0,0
"PAX2",0.940579559310633,0,0,26.8605581569218,1.37716641930868,10.1311778254147
"PAX3",0.940579559310633,0,0.891510779726979,0,0,0
"PAX4",0,0,0,0,0,0
"PAX5",0.940579559310633,0,0,0,0,0
"PAX6",18.8115911862127,2.58552816462177,0.891510779726979,66.76767313292,8.26299851585208,0
"PAX7",0,0,0,0,0,0
"PAX8",15.0492729489701,37.921079747786,6.24057545808885,45.2792266073825,9.64016493516076,53.1886835834272
"PAX8-AS1",33.8608641351828,168.921173421956,32.9858988498982,128.163234634456,55.0866567723472,129.172517274038
"PAX9",0,0,0,0,0,0
"PAXBP1",392.221676232534,409.375292731781,363.736398128607,547.955386401205,469.61374898426,563.546766538693
"PAXBP1-AS1",52.6724553213954,43.0921360770295,56.1651791227996,58.3257834264588,63.3496552881993,53.1886835834272
"PAXBP1P1",0,0,0,0,0,0
"PAXIP1",170.244900235225,199.947511397417,190.783306861573,182.651795467068,218.96946067008,98.7789837977934
"PAXIP1-AS1",304.747777216645,290.440997159179,245.165464424919,126.628345596917,169.391469574968,201.357159280117
"PAXIP1-AS2",49.8507166434635,47.4013496847325,67.7548192592504,32.2326697883062,64.726821707508,63.3198614088419
"PBDC1",108.166649320723,142.204049054197,124.811509161777,146.581903084916,112.927646383312,150.701270153044
"PBK",10.346375152417,3.44737088616236,0,2.30233355630759,0,2.53279445635368
"PBLD",133.56229742211,124.967194623386,134.618127738774,78.2793409144579,64.726821707508,78.516628146964
"PBOV1",0,0.861842721540591,0.891510779726979,0,0,5.06558891270736
"PBRM1",364.944869012526,486.079294948893,425.250641929769,597.839280121203,757.441530619774,828.223787227653
"PBX1",1497.40265842253,1229.84956363842,1784.80458101341,1977.70452486822,2193.82610595873,2792.40588812993
"PBX2",634.891202534677,833.401911729751,599.986754756257,782.02596462581,592.181560302732,668.657736477371
"PBX2P1",0,0,0,0,0,0
"PBX3",98.7608537276164,97.3882275340868,87.3680564132439,112.814344259072,93.6473165129903,122.840531133153
"PBX4",16.9304320675914,12.0657981015683,11.5896401364507,16.1163348941531,15.1488306123955,10.1311778254147
"PBXIP1",11281.3112343717,14148.0101168103,14141.1439880293,15544.58872767,13350.2512687783,16235.2124652271
"PC",416.67674477461,436.95425982108,781.85495382056,375.280369678136,570.146897593794,504.026096814382
"PCA3",0,0,0,0,0,0
"PCA3_1",0,0,0,0,0,0
"PCA3_2",0,0,0,0,0,0
"PCAT1",1.88115911862127,0.861842721540591,0.891510779726979,2.30233355630759,1.37716641930868,5.06558891270736
"PCAT14",46.088398406221,74.1184740524908,19.6132371539935,76.7444518769195,140.470974769485,75.9838336906103
"PCAT18",0,1.72368544308118,1.78302155945396,0.767444518769195,0,1.26639722817684
"PCAT19",0.940579559310633,1.72368544308118,0,0.767444518769195,0,0
"PCAT2",0,0,0,0,0,0
"PCAT29",0,0,0.891510779726979,0,2.75433283861736,0
"PCAT4",0,0,0,0,0,0
"PCAT5",0.940579559310633,0,0,0.767444518769195,0,0
"PCAT6",88.4144785751995,87.9079575971403,114.113379805053,58.3257834264588,52.3323239337298,54.4550808116041
"PCAT7",0,0,1.78302155945396,0.767444518769195,2.75433283861736,0
"PCBD1",682.860760059519,592.085949698386,688.246321949227,644.653395766124,643.136717817154,624.333833491182
"PCBD2",136.384036100042,147.375105383441,127.486041500958,101.302676477534,174.900135252202,211.488337105532
"PCBP1",2763.42274525464,3405.14059280687,2974.97147194893,2786.59104765095,2452.73339278876,2635.372631836
"PCBP1-AS1",282.17386779319,361.973943047048,312.028772904443,318.489475289216,301.599445828601,344.4600460641
"PCBP2",1855.76347051988,1690.0735769411,1485.25695902515,1906.33218462268,1356.50892301905,1448.7584290343
"PCBP2-OT1",0.940579559310633,0,0.891510779726979,0,2.75433283861736,0
"PCBP2P1",1.88115911862127,0,0,0,2.75433283861736,2.53279445635368
"PCBP2P3",0,0,0,0,0,0
"PCBP3",43.2666597282891,89.6316430402214,73.9953947173392,15.3488903753839,0,0
"PCBP3-OT1",4.70289779655316,13.7894835446495,16.0471940350856,0,0,0
"PCBP4",988.549116835475,836.849282615914,1050.19969851838,542.583274769821,590.804393883424,448.304618774601
"PCCA",286.876765589743,238.730433866744,272.802298596455,221.024021405528,308.485277925144,303.935334762441
"PCCA-AS1",0,0,0,0,0,0
"PCCB",526.724553213954,392.138438300969,467.151648576937,375.280369678136,665.171380526093,460.968591056369
"PCDH1",229.501412471794,1097.98762724271,336.991074736798,2.30233355630759,2.75433283861736,0
"PCDH10",37.6231823724253,6.03289905078414,53.4906467836187,262.466025419065,162.505637478424,141.836489555806
"PCDH11X",0.940579559310633,0.861842721540591,0,0,1.37716641930868,2.53279445635368
"PCDH11Y",0.940579559310633,4.30921360770295,0,0,0,1.26639722817684
"PCDH12",0,0,0,79.0467854332271,0,55.7214780397809
"PCDH15",0,0,0,0,0,0
"PCDH17",0,0,0,0,1.37716641930868,0
"PCDH18",3012.67632847196,2353.69247252735,2872.44773228032,1744.40139116238,2169.03711041117,2108.55138491444
"PCDH19",10.346375152417,28.4408098108395,18.7217263742665,71.3723402455352,37.1834933213344,15.1967667381221
"PCDH20",0,0,0,0,0,0
"PCDH7",9682.32598354365,7221.38016378861,9300.24045411184,6531.72029924462,11978.5935151469,10247.686370407
"PCDH8",0,0.861842721540591,0,0,0,0
"PCDH8P1",0,0,0,0,0,0
"PCDH9",5.6434773558638,0,1.78302155945396,1.53488903753839,1.37716641930868,0
"PCDH9-AS1",0,0,0,0,0,0
"PCDH9-AS2",0,0,0,0,0,0
"PCDH9-AS3",0,0,0,0,0,0
"PCDH9-AS4",0,0,0,0,0,0
"PCDHA1",0,0,0.891510779726979,0,0,0
"PCDHA10",70.5434669482975,61.1908332293819,65.9717976997964,29.1628917132294,86.7614844164468,59.5206697243114
"PCDHA11",7.52463647448506,8.61842721540591,6.24057545808885,13.0465568190763,13.7716641930868,20.2623556508294
"PCDHA12",35.742023253804,49.1250351278137,45.4670497660759,62.930450539074,156.99697180119,135.504503414922
"PCDHA13",9.40579559310633,16.3750117092712,23.1792802729014,7.67444518769195,22.0346627089389,16.4631639662989
"PCDHA14",0,0,0,0,0,0
"PCDHA2",0,1.72368544308118,1.78302155945396,0,2.75433283861736,5.06558891270736
"PCDHA3",15.0492729489701,19.8223825954336,13.3726616959047,1.53488903753839,13.7716641930868,30.3935334762441
"PCDHA4",9.40579559310633,18.960539873893,19.6132371539935,16.8837794129223,33.0519940634083,29.1271362480673
"PCDHA5",1.88115911862127,1.72368544308118,2.67453233918094,0,1.37716641930868,3.79919168453052
"PCDHA6",6.58405691517443,12.0657981015683,5.34906467836187,1.53488903753839,6.8858320965434,8.86478059723787
"PCDHA7",1.88115911862127,5.17105632924354,3.56604311890791,1.53488903753839,1.37716641930868,0
"PCDHA8",0,2.58552816462177,0,0,1.37716641930868,0
"PCDHA9",2.8217386779319,0,0.891510779726979,0,1.37716641930868,0
"PCDHAC1",8.46521603379569,12.9276408231089,6.24057545808885,2.30233355630759,26.1661619668649,6.33198614088419
"PCDHAC2",9.40579559310633,17.2368544308118,19.6132371539935,16.1163348941531,28.9204948054823,13.9303695099452
"PCDHB1",2.8217386779319,2.58552816462177,1.78302155945396,0,4.13149925792604,5.06558891270736
"PCDHB10",107.226069761412,64.6382041155443,111.438847465872,98.232898402457,33.0519940634083,97.5125865696166
"PCDHB11",208.80866216696,107.730340192574,155.122875672494,269.373026087988,150.111139704646,284.939376339789
"PCDHB12",63.959410033123,61.1908332293819,65.0802869200694,39.9071149759982,44.0693254178778,70.918244777903
"PCDHB13",189.997070980748,205.118567726661,249.623018323554,112.046899740303,185.917466606672,225.418706615477
"PCDHB14",228.560832912484,214.598837663607,257.646615341097,192.628574211068,245.135622636945,293.804156937027
"PCDHB15",151.433309049012,262.86203006988,189.891796081846,214.117020736605,260.284453249341,346.992840520454
"PCDHB16",177.76953670971,152.546161712685,222.877694931745,66.0002286141508,45.4464918371864,62.0534641806651
"PCDHB17P",4.70289779655316,9.4802699369465,1.78302155945396,8.44188970646115,0,1.26639722817684
"PCDHB18P",16.9304320675914,16.3750117092712,16.0471940350856,16.8837794129223,22.0346627089389,6.33198614088419
"PCDHB19P",3.76231823724253,2.58552816462177,3.56604311890791,3.83722259384598,0,1.26639722817684
"PCDHB2",217.273878200756,154.269847155766,210.396544015567,151.186570197531,111.550479964003,240.615473353599
"PCDHB3",42.3260801689785,56.881619621679,68.6463300389774,42.9768930510749,60.5953224495819,70.918244777903
"PCDHB4",9.40579559310633,11.2039553800277,9.80661857699677,5.37211163138437,5.50866567723472,11.3975750535916
"PCDHB5",37.6231823724253,38.7829224693266,61.5142438011615,23.0233355630759,8.26299851585208,17.7295611944757
"PCDHB6",34.8014436944934,13.7894835446495,24.0707910526284,10.7442232627687,8.26299851585208,35.4591223889515
"PCDHB7",91.2362172531314,70.6711031663285,134.618127738774,94.395675808611,12.3944977737781,77.2502309187872
"PCDHB8",15.0492729489701,12.0657981015683,28.5283449512633,10.7442232627687,17.9031634510128,7.59838336906103
"PCDHB9",56.434773558638,44.8158215201107,50.8161144444378,51.4187827575361,27.5433283861736,49.3894918988967
"PCDHGA1",93.1173763717526,43.9539787985701,57.0566899025266,43.7443375698441,56.4638231916559,67.1190530933725
"PCDHGA10",97.8202741683058,218.046208549769,155.122875672494,108.977121665226,168.014303155659,154.500461837574
"PCDHGA11",66.7811487110549,55.1579341785978,68.6463300389774,39.139670457229,67.4811545461253,25.3279445635368
"PCDHGA12",123.215922269693,98.2500702556273,177.410645165669,36.0698923821522,117.059145641238,111.442956079562
"PCDHGA2",170.244900235225,200.809354118958,190.783306861573,99.7677874399954,216.215127831463,158.299653522105
"PCDHGA3",66.7811487110549,70.6711031663285,118.570933703688,42.9768930510749,97.7788157709163,103.844572710501
"PCDHGA4",94.9985354903739,102.55928386333,171.17006970758,43.7443375698441,63.3496552881993,60.7870669524883
"PCDHGA5",49.8507166434635,42.2302933554889,71.3208623781583,39.9071149759982,16.5259970317042,37.9919168453052
"PCDHGA6",113.810126676587,97.3882275340868,147.099278654951,66.76767313292,123.944977737781,130.438914502214
"PCDHGA7",42.3260801689785,28.4408098108395,65.0802869200694,40.6745594947673,41.3149925792604,17.7295611944757
"PCDHGA8",0.940579559310633,5.17105632924354,9.80661857699677,6.90700066892276,9.64016493516076,10.1311778254147
"PCDHGA9",59.2565122365699,60.3289905078414,92.7171210916058,99.7677874399954,158.374138220498,129.172517274038
"PCDHGB1",54.5536144400167,84.4605867109779,148.882300214405,39.9071149759982,123.944977737781,112.709353307739
"PCDHGB2",31.0391254572509,31.8881806970019,75.7784162767932,42.2094485323057,22.0346627089389,37.9919168453052
"PCDHGB3",19.7521707455233,15.5131689877306,38.3349635282601,11.5116677815379,16.5259970317042,20.2623556508294
"PCDHGB4",77.1275238634719,81.8750585463561,121.245466042869,93.6282312898418,119.813478479855,64.5862586370188
"PCDHGB5",108.166649320723,92.2171712048432,167.604026588672,92.0933422523034,198.31196438045,126.639722817684
"PCDHGB6",76.1869443041613,69.8092604447879,164.929494249491,118.953900409225,147.356806866029,117.774942220446
"PCDHGB7",300.044879420092,485.217452227353,473.392224035026,273.210248681833,435.184588501543,411.579099157473
"PCDHGB8P",2.8217386779319,4.30921360770295,0.891510779726979,0,4.13149925792604,6.33198614088419
"PCDHGB9P",0.940579559310633,0,0.891510779726979,3.06977807507678,2.75433283861736,0
"PCDHGC3",1386.41427042387,2926.81788235185,1764.29983307969,1482.70281026209,1809.59667497161,1729.89861368956
"PCDHGC4",14.1086933896595,8.61842721540591,10.6981293567237,5.37211163138437,12.3944977737781,2.53279445635368
"PCDHGC5",10.346375152417,15.5131689877306,11.5896401364507,6.13955615015356,2.75433283861736,0
"PCED1A",580.33758809466,973.882275340868,623.166035029158,491.931936531054,414.527092211913,350.792032204984
"PCED1B",173.066638913156,116.34876740798,172.953091267034,118.186455890456,213.460794992845,169.697228575696
"PCED1B-AS1",2.8217386779319,0,0,44.5117820886133,2.75433283861736,11.3975750535916
"PCED1CP",0,0,0,0,0,0
"PCF11",659.346271076754,941.132251922325,713.208623781583,624.699838278125,713.372205201896,734.510392342567
"PCGEM1",0,0,0,0,0,0
"PCGF1",130.740558744178,131.86193639571,106.08978278751,138.140013378455,132.207976253633,134.238106186745
"PCGF2",1031.81577656376,1652.15249719331,1174.11969690043,1187.23667053594,878.632175518938,828.223787227653
"PCGF3",571.872372060865,599.842534192251,520.642295360556,467.37371193044,736.784034330144,573.677944364108
"PCGF5",941.520138869943,1081.61261553344,881.704161149982,1315.3999051704,1605.77604491392,2043.96512627742
"PCGF6",112.869547117276,120.657981015683,89.1510779726979,70.604895726766,45.4464918371864,74.7174364624335
"PCGF7P",0,0.861842721540591,0,0,0,0
"PCID2",287.817345149054,265.447558234502,277.25985249509,315.419697214139,271.30178460381,262.144226232606
"PCIF1",519.199916739469,520.553003810517,477.849777933661,530.304162469514,490.27124527389,435.640646492833
"PCK1",13.1681138303489,81.8750585463561,39.2264743079871,18.4186684504607,0,11.3975750535916
"PCK2",357.42023253804,487.802980391974,476.958267153934,399.838594278751,382.852264567813,440.70623540554
"PCLO",92.176796812442,92.2171712048432,124.811509161777,75.9770073581503,198.31196438045,160.832447978459
"PCM1",1258.49545035763,1462.54709845438,1594.02127415184,1524.14481427562,1817.85967348746,1731.16501091774
"PCMT1",791.967988939553,631.730714889253,626.732078148066,683.793066223353,528.831905014533,631.932216860243
"PCMTD1",534.249189688439,543.822757292113,619.59999191025,749.793294837504,717.503704459822,1048.57690493042
"PCMTD1P1",0,0,0,0,0,0
"PCMTD1P2",0,0,0,0,0,0
"PCMTD1P3",0,0,0,0,0,0
"PCMTD1P7",0,0,0,0,0,0
"PCMTD2",719.543362872634,646.382041155443,730.147328596395,1098.21310635872,1061.79530928699,1474.08637359784
"PCNA",464.646302299453,335.25681867929,470.717691695845,527.234384394437,468.236582564951,719.313625604444
"PCNAP1",0,0,0,0,0,0
"PCNAP3",0,0,0,0,0,0
"PCNAP4",0,0,0,0,0,0
"PCNP",1589.57945523497,1538.38925794995,1511.11077163723,1360.67913177778,1194.00328554063,2092.08822094814
"PCNPP1",0,0,0,0,4.13149925792604,0
"PCNPP2",0,0,0,0,0,0
"PCNPP3",0.940579559310633,0,2.67453233918094,0,0,1.26639722817684
"PCNPP4",0,0,0,0,0,0
"PCNPP5",0,0,0.891510779726979,0,0,0
"PCNT",575.634690298107,591.224106976845,671.307617134415,313.884808176601,546.735068465546,572.411547135931
"PCNX",753.404227007817,491.250351278137,649.01984764124,619.327726646741,812.528187392121,683.854503215493
"PCNXL2",307.569515894577,247.34886108215,326.292945380074,277.814915794449,294.713613732058,243.148267809953
"PCNXL3",834.294069108531,797.204517425046,870.114521013531,536.443718619667,780.853359748022,482.497343935376
"PCNXL4",685.682498737451,581.743837039899,714.10013456131,812.723745376578,1119.63629889796,1067.57286335308
"PCOLCE",8545.1652963371,13207.7397076096,7231.93544514525,6227.04482529325,7937.98724089523,7031.03741083781
"PCOLCE-AS1",34.8014436944934,32.7500234185424,48.1415821052568,25.3256691193834,15.1488306123955,16.4631639662989
"PCOLCE2",3.76231823724253,0,0,0,0,2.53279445635368
"PCP2",17.871011626902,15.5131689877306,23.1792802729014,15.3488903753839,20.6574962896302,8.86478059723787
"PCP4",6.58405691517443,18.0986971523524,24.0707910526284,613.188170496587,252.021454733488,364.72240171493
"PCP4L1",0.940579559310633,0.861842721540591,0,0,0,0
"PCSK1",5.6434773558638,2.58552816462177,0.891510779726979,6.90700066892276,11.0173313544694,29.1271362480673
"PCSK1N",912.362172531314,122.381666458764,702.510494424859,105.13989907138,183.163133768054,203.889953736471
"PCSK2",2.8217386779319,3.44737088616236,2.67453233918094,0,1.37716641930868,0
"PCSK4",234.204310268348,202.533039562039,257.646615341097,151.186570197531,188.671799445289,105.110969938678
"PCSK5",6.58405691517443,2.58552816462177,3.56604311890791,59.8606724639972,44.0693254178778,10.1311778254147
"PCSK6",3101.09080704716,5292.57615298077,5615.62640150024,2141.17020736605,944.736163645755,1976.84607318405
"PCSK6-AS1",0.940579559310633,0.861842721540591,0,0,0,0
"PCSK7",815.482477922319,791.171618374262,776.505889142198,444.350376367364,616.970555850289,476.165357794491
"PCSK9",0.940579559310633,0,2.67453233918094,13.8140013378455,4.13149925792604,5.06558891270736
"PCTP",138.265195218663,191.329084182011,151.556832553586,237.907800818451,190.048965864598,244.41466503813
"PCYOX1",3833.80228375014,3048.33770608907,4899.74324537947,3937.75782580474,3886.3636352891,4931.35080652061
"PCYOX1L",254.897060573181,166.335645257334,348.580714873249,236.372911780912,250.64428831418,227.951501071831
"PCYT1A",836.175228227153,671.37548008012,712.317113001856,856.468082946422,915.815668840272,769.969514731518
"PCYT1B",44.2072392875997,18.960539873893,23.1792802729014,29.1628917132294,16.5259970317042,27.8607390198905
"PCYT1B-AS1",0,0,0,0,0,0
"PCYT2",575.634690298107,409.375292731781,459.128051559394,438.21082021721,482.008246758038,453.370207687308
"PDAP1",1506.80845401563,1404.80363611116,1281.9925012474,1299.28357027625,1127.89929741381,1104.2983829702
"PDC",4.70289779655316,11.2039553800277,5.34906467836187,0.767444518769195,0,0
"PDCD1",1.88115911862127,0.861842721540591,1.78302155945396,13.0465568190763,1.37716641930868,1.26639722817684
"PDCD10",262.421697047667,275.789670892989,231.792802729014,260.931136381526,224.478126347315,312.800115359679
"PDCD11",684.741919178141,632.592557610794,670.416106354688,485.792380380901,669.302879784019,512.89087741162
"PDCD1LG2",98.7608537276164,31.8881806970019,64.1887761403425,118.953900409225,13.7716641930868,105.110969938678
"PDCD2",619.841929585707,614.493860458441,466.26013779721,584.025278783358,574.27839685172,643.329791913834
"PDCD2L",62.0782509145018,62.0526759509225,35.6604311890791,46.8141156449209,37.1834933213344,56.9878752679577
"PDCD4",716.721624194702,585.191207926061,731.038839376122,1220.23678484302,830.431350843134,1009.31859085694
"PDCD4-AS1",16.9304320675914,22.4079107600554,24.0707910526284,15.3488903753839,19.2803298703215,6.33198614088419
"PDCD5",765.631761278855,661.895210143174,592.854668518441,485.024935862131,260.284453249341,331.796073782332
"PDCD5P1",0,0,0.891510779726979,0,0,0
"PDCD5P2",0,0,0,0,0,0
"PDCD6",952.807093581671,991.98097249322,945.001426510597,1692.98260840484,1751.75568536064,1598.19330195917
"PDCD6IP",998.895491987892,1301.38250952629,1079.61955424937,1271.65556760056,1345.49159166458,1561.46778234204
"PDCD6IPP1",0.940579559310633,0,0,0,0,2.53279445635368
"PDCD6IPP2",41.3855006096678,39.6447651908672,27.6368341715363,35.302447863383,35.8063269020257,36.7255196171283
"PDCD7",253.01590145456,263.723872791421,246.948485984373,226.396133036913,181.785967348746,205.156350964648
"PDCL",259.599958369735,323.191020577722,289.741003411268,391.39670457229,395.246762341591,429.308660351948
"PDCL2",0,0,0,0,0,0
"PDCL2P1",0,0,0,0,0,0
"PDCL2P2",0,0,0,0,0,0
"PDCL3",121.334763151072,144.789577218819,97.1746749902407,205.675131030144,168.014303155659,168.43083134752
"PDCL3P1",0,0,0,0,0,0
"PDCL3P3",0,0.861842721540591,0,0,0,0
"PDCL3P4",3.76231823724253,6.89474177232473,3.56604311890791,17.6512239316915,15.1488306123955,7.59838336906103
"PDCL3P5",2.8217386779319,9.4802699369465,1.78302155945396,0,1.37716641930868,0
"PDCL3P6",0,0,0,0,1.37716641930868,0
"PDCL3P7",0.940579559310633,0,0,0,0,0
"PDDC1",702.612930805043,771.349235778829,799.6851694151,780.491075588272,1003.95431967603,588.87471110223
"PDE10A",1.88115911862127,0,0,26.8605581569218,6.8858320965434,12.6639722817684
"PDE11A",215.392719082135,137.894835446495,242.490932085738,191.09368517353,161.128471059116,197.557967595587
"PDE12",406.330369622193,404.204236402537,352.146757992157,487.327269418439,658.285548429549,543.284410887864
"PDE1A",2.8217386779319,2.58552816462177,0.891510779726979,5.37211163138437,0,0
"PDE1B",6.58405691517443,6.03289905078414,16.0471940350856,19.1861129692299,19.2803298703215,29.1271362480673
"PDE1C",21.6333298641446,12.9276408231089,8.91510779726979,7.67444518769195,8.26299851585208,3.79919168453052
"PDE2A",16.9304320675914,12.0657981015683,21.3962587134475,28.3954471944602,374.589266051961,67.1190530933725
"PDE3A",0.940579559310633,0.861842721540591,1.78302155945396,0,0,0
"PDE3B",0.940579559310633,1.72368544308118,2.67453233918094,24.5582246006142,6.8858320965434,16.4631639662989
"PDE4A",45.1478188469104,43.9539787985701,55.2736683430727,99.7677874399954,41.3149925792604,36.7255196171283
"PDE4B",322.618788843547,552.441184507519,379.783592163693,1028.37565515072,597.690225979967,1075.17124672214
"PDE4C",11.2869547117276,4.30921360770295,6.24057545808885,0.767444518769195,16.5259970317042,5.06558891270736
"PDE4D",331.084004877343,509.349048430489,373.543016705604,1538.72626013224,680.320211138488,1778.02170836028
"PDE4DIP",543.654985281546,551.579341785978,572.34992058472,771.281741363041,1185.74028702477,1187.88060002987
"PDE4DIPP1",0,0,0.891510779726979,0,0,0
"PDE5A",51.7318757620848,38.7829224693266,33.8774096296252,409.047928503981,89.5158172550642,309.000923675149
"PDE6A",5.6434773558638,5.17105632924354,8.02359701754281,39.139670457229,6.8858320965434,29.1271362480673
"PDE6B",106.285490202101,107.730340192574,134.618127738774,89.0235641772266,56.4638231916559,77.2502309187872
"PDE6C",0,0,0,0,0,0
"PDE6D",303.807197657334,308.539694311531,262.104169239732,231.768244668297,214.837961412154,346.992840520454
"PDE6G",34.8014436944934,31.8881806970019,29.4198557309903,31.465225269537,20.6574962896302,30.3935334762441
"PDE6H",0.940579559310633,0.861842721540591,0,0,1.37716641930868,2.53279445635368
"PDE7A",101.582592405548,85.3224294325185,74.8869054970662,196.465796804914,181.785967348746,211.488337105532
"PDE7B",211.630400844892,215.460680385148,141.75021397659,657.6999525852,472.368081822877,687.653694900024
"PDE8A",128.859399625557,209.427781334364,153.33985411304,376.047814196906,363.571934697492,341.927251607746
"PDE8B",52.6724553213954,36.1973943047048,51.7076252241648,23.0233355630759,27.5433283861736,10.1311778254147
"PDE9A",187.175332302816,158.579060763469,162.25496191031,116.651566852918,74.3669866426687,63.3198614088419
"PDF",22.5739094234552,16.3750117092712,14.2641724756317,20.7210020067683,26.1661619668649,12.6639722817684
"PDGFA",940.579559310633,720.500515207934,1007.40718109149,839.5843035335,1235.31827811989,895.342840321025
"PDGFB",231.382571590416,536.066172798248,585.722582280625,427.466596954442,1187.11745344408,430.575057580125
"PDGFC",370.588346368389,226.664635765175,461.802583898575,755.165406468888,706.486373105353,923.203579340916
"PDGFD",94.9985354903739,349.90814494548,89.1510779726979,300.838251357525,206.574962896302,735.776789570743
"PDGFRA",68.6623078296762,31.8881806970019,37.4434527485331,31.465225269537,24.7889955475562,17.7295611944757
"PDGFRB",4036.02688900193,5632.14218526776,5391.85719578877,3256.2670931377,4307.77655959755,3392.67817428575
"PDGFRL",52.6724553213954,12.0657981015683,106.08978278751,27.628002675691,12.3944977737781,24.0615473353599
"PDHA1",965.97520741202,885.974317743727,1018.10531044821,1062.91065849534,1217.41511466887,1085.30242454755
"PDHA1P1",0,0,0,0,0,0
"PDHA2",0,0,0,0,0,0
"PDHB",925.530286361663,1008.35598420249,842.477686841995,911.724088297804,1021.85748312704,1040.97852156136
"PDHX",341.43038002976,466.25691235346,413.661001793318,425.164263398134,527.454738595225,501.493302358028
"PDIA2",0,0,3.56604311890791,3.83722259384598,0,0
"PDIA3",5051.85281305741,6108.74121027971,9066.66462982337,4715.94656783671,4234.78673937419,4685.6697442543
"PDIA3P1",15.9898525082808,15.5131689877306,16.0471940350856,8.44188970646115,9.64016493516076,10.1311778254147
"PDIA3P2",0.940579559310633,0,0,0,0,0
"PDIA4",1466.36353296528,1634.05380004096,1870.3896158672,1504.95870130639,994.314154740867,1156.22066932545
"PDIA5",285.936186030432,162.026431649631,254.080572222189,86.7212306209191,60.5953224495819,73.4510392342567
"PDIA6",2234.81703292206,2669.12690861121,3352.08053177344,2567.86935980173,1911.50699000045,2540.39283972274
"PDIK1L",127.918820066246,109.454025635655,124.811509161777,145.814458566147,144.602474027411,202.623556508294
"PDILT",0,0,0,0,0,0
"PDK1",527.665132773265,1140.2179205982,1032.36948292384,386.792037459674,871.746343422395,415.378290842003
"PDK2",600.089758840184,482.631924062731,711.425602222129,605.513725308895,597.690225979967,498.960507901675
"PDK3",287.817345149054,346.460774059317,369.976973586696,66.0002286141508,187.294633025981,125.373325589507
"PDK4",108.166649320723,100.835598420249,139.967192417136,157.326126347685,206.574962896302,378.652771224875
"PDLIM1",3754.79360076805,3028.51532349364,3830.82182048683,2316.9150021642,1604.39887849461,1775.48891390393
"PDLIM1P1",0.940579559310633,0,0.891510779726979,0,1.37716641930868,0
"PDLIM1P2",0,0,0,0,0,0
"PDLIM1P3",0,0,0,0,0,0
"PDLIM1P4",0,0.861842721540591,0.891510779726979,4.60466711261517,0,1.26639722817684
"PDLIM2",557.763678671205,693.783390840176,814.840852670458,820.39819056427,947.490496484372,767.436720275164
"PDLIM3",23.5144889827658,26.7171243677583,13.3726616959047,54.4885608326129,2.75433283861736,8.86478059723787
"PDLIM4",2169.91704332963,2514.85706145544,2664.72572060394,1180.32966986702,1119.63629889796,797.830253751408
"PDLIM5",3229.0096271134,3370.66688394525,4011.7985087714,5699.81044089881,4568.06101284689,5245.41731910847
